x1,y1,z1
-0.1737979,-0.34433696,0.45059747
-0.17378466,-0.3449124,0.4506162
-0.17374554,-0.34550083,0.4506715
-0.17372645,-0.34607962,0.45069847
-0.17368229,-0.3466713,0.45076087
-0.1736534,-0.34725562,0.45080173
-0.17364535,-0.3478294,0.4508131
-0.17367883,-0.3483816,0.45076576
-0.17367142,-0.34895507,0.4507762
-0.1736446,-0.34953883,0.45081413
-0.17361674,-0.3501235,0.45085353
-0.17361723,-0.35069308,0.4508528
-0.17355812,-0.3512952,0.45093635
-0.17349017,-0.35190278,0.45103237
-0.17346188,-0.352489,0.45107237
-0.17342019,-0.353083,0.45113128
-0.17337091,-0.35368168,0.4512009
-0.17335977,-0.35425913,0.45121667
-0.17340122,-0.35480636,0.4511581
-0.17340714,-0.35537383,0.45114976
-0.17336029,-0.35597217,0.45121595
