x1,y1,z1
-0.024194835,-0.19177683,0.7332508
-0.024480818,-0.19335817,0.73284465
-0.024737187,-0.19492432,0.73248047
-0.024972243,-0.1964791,0.73214656
-0.0252157,-0.19803497,0.73180085
-0.025475137,-0.19959484,0.7314323
-0.025702985,-0.20113955,0.73110867
-0.02595951,-0.20269325,0.7307443
-0.026181793,-0.20423114,0.73042864
-0.026410071,-0.2057691,0.7301044
-0.026648644,-0.20730864,0.7297655
-0.026940214,-0.20886561,0.7293514
-0.02721602,-0.21041386,0.7289597
-0.027461292,-0.21194829,0.72861123
-0.027712641,-0.21348242,0.72825426
-0.027961275,-0.21501312,0.72790104
-0.02823417,-0.21654977,0.7275135
-0.028529158,-0.21809126,0.72709453
-0.028863626,-0.21964319,0.7266195
-0.029182035,-0.22118641,0.7261672
-0.029498024,-0.22272569,0.7257184
-0.029813329,-0.22426158,0.7252705
-0.03013211,-0.22579543,0.72481775
-0.030476812,-0.22733423,0.72432816
-0.030835679,-0.22887395,0.7238185
-0.031205699,-0.2304135,0.7232928
-0.03156861,-0.23194721,0.7227774
-0.031984065,-0.23349276,0.72218734
-0.032394815,-0.23503278,0.721604
-0.032796577,-0.23656616,0.7210333
